col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40
62.468920469155506,78.69750488280579,78.98850874037176,79.3281669472342,79.71934537451541,80.1658955211038,80.67262768885232,81.24535643227493,81.89106973679715,82.61827565216751,83.43757735054517,84.36251215381341,85.4106329383866,86.60463179611145,87.97294605071366,89.54895340309659,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,88.57976187277912,86.80133739174737,85.24165989451616,83.86843347600787,82.65414838291744,81.5769064342255,80.61981193754669,79.76984102366109,79.0167609554032,78.35230239564903,77.76960496210475,77.26289730939928,76.82735601160236,76.45908446109345,76.15515702842673,60.68871987798716
62.36205372326515,78.54423574640083,78.83416755388605,79.1727894752139,79.5633984589596,80.01032802852113,80.5188199623963,81.09496755660366,81.74579693667243,82.4795523158067,83.30624647917904,84.23852550140109,85.29286288326895,86.49098953672876,87.86108350672819,89.43754908735669,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,88.68502775150597,86.95293608459556,85.4364550152755,84.10174158381044,82.92084138662047,81.8720063613059,80.93863927328404,80.10801129628611,79.37019579562738,78.71728325991008,78.1428474024139,77.64161340295435,77.20927775983866,76.8424325449508,76.53855230367304,60.95671715781834
62.223453483376616,78.34483808167165,78.63153926173754,78.9657761165304,79.3514321708288,79.79347283006189,80.29765095350966,80.8702793301301,81.5181579328263,82.24873490177086,83.07057770569588,83.99423417694116,85.03357794350697,86.20781626037169,87.54438168497494,89.08141642144837,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,88.53714042557581,86.89032252978703,85.45180111524574,84.18342614781785,83.05718601443075,82.05290201337164,81.15563523972882,80.3540200662424,79.63920659187096,79.00416155541666,78.44320741101954,77.95173007205972,77.5260075541614,77.16312204376926,76.86092453434627,61.18244018272639
62.05438450402023,78.1009672267317,78.38184463943479,78.70771354713067,79.08334211834398,79.51465505670825,80.00817410210905,80.57052889513169,81.20815633499345,81.92726509883617,82.73414416065049,83.63593656492371,84.64201948268973,85.76625613286446,87.03137550424624,88.47858311694432,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,88.13514256674986,86.62336202549311,85.3007329142968,84.12545106073635,83.07321919431587,82.1279200329693,81.27778874758322,80.51381467252378,79.8288897938499,79.21729744969903,78.6743861106389,78.19636157068695,77.78016101368087,77.4233837387478,77.12425863108102,61.36721774231328
61.85729996841587,77.81591169377559,78.08773507655943,78.40029385539437,78.75976287776719,79.17364820158528,79.6497748587306,80.19540028558578,80.81665488076979,81.51824678220413,82.3034654104277,83.17470982698562,84.1347808189756,85.18886091181696,86.34725292617289,87.63645264951005,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,87.48688944748723,86.17788002486819,85.0070052681717,83.94663398173834,82.98362333370068,82.10863100696992,81.31439522425424,80.59501263683093,79.9455903282916,79.3620365742393,78.84092297595966,78.37939318564216,77.97510626668002,77.62620576728987,77.33130620553801,61.512917659659834
61.63615589732783,77.49504626509523,77.75366837371607,78.04645218657994,78.3818491836627,78.77016599404584,79.22147849129924,79.74416485868625,80.34428682583989,81.02520687832016,81.78681153025994,82.62541924141948,83.53511811893232,84.50994285443609,85.54415784853266,86.62241051608133,87.67157232002421,88.54039181135803,89.16358005274547,89.53548858115894,89.65947536387495,89.53741211008206,89.16869800266622,88.55132489759245,87.69248928386364,86.65943490837445,85.60556563413458,84.6049260244178,83.6715097679076,82.80662418854365,82.0090178660241,81.2764803576432,80.60651775612642,79.99664582851041,79.44452980197869,78.94805241046399,78.50534897499772,78.11482854689473,77.7751897849986,77.4854344163386,61.62183913682562
61.39673907291773,77.14647511917863,77.38674174041945,77.65070764365538,77.95087529577121,78.30290390996645,78.72105156649509,79.21473463780957,79.78995367689096,80.44994895643723,81.1923033305283,82.00520820907775,82.87097309798736,83.77106639224587,84.68734906472044,85.58994370090629,86.42585502311086,87.13355310503856,87.66368064324794,87.99306757291875,88.1146406431409,88.02756281258502,87.73468762981278,87.24520790203219,86.58461289103965,85.8047787085432,84.9696637550496,84.13396607391546,83.32720345662617,82.56211614849575,81.84427878058919,81.17601516099185,80.55799608191253,79.99002840530778,79.471477285117,79.00150706340342,78.57922603998527,78.20377804048142,77.87440310739561,77.59047873618972,61.69660972639534
61.14673667124454,76.78153847949898,76.99865284025452,77.22140901427039,77.46602843835763,77.76750181950321,78.1442962238408,78.60318227470061,79.149478855406,79.78864184367598,80.5229245215412,81.33428140864311,82.17385051675552,83.01291426518173,83.8342416809532,84.6141316065916,85.31984789349427,85.91500556624095,86.36850788075542,86.65986699895491,86.77931698767041,86.72495151104454,86.50133735416814,86.1210239435991,85.60750718425736,84.9951548159504,84.32382029824709,83.6296832687883,82.93937663971307,82.26944631269868,81.62949341504267,81.02505844964932,80.45930059756152,79.93394442582392,79.449838049711,79.00729508717579,78.60631180651148,78.24670944689545,77.9282297330229,77.6505992833862,61.74008593116489
60.89521283079967,76.41420055152399,76.60710777985717,76.78105780980667,70.0,70.0,70.0,70.0,70.0,70.0,70.0,80.64886574526649,81.47820888274035,82.26930217836068,83.01833858913558,83.7109041142423,84.32658939382719,84.84281737351466,85.23921008915933,85.50087873669672,85.61965069171492,85.59393445770267,85.42849936505303,85.13484945587746,84.73150845791328,84.24294048211613,83.69642645114199,83.11796905268304,82.529061150171,81.94558885562681,81.37847369104445,80.83499194703056,80.31994029211158,79.83645268219719,79.38654492442292,78.97147763502342,78.59200115511113,78.24852334939156,77.94122576489634,77.67014356654146,61.755258811082136
60.651386045415656,76.05898106752532,76.23150904995165,76.369528298622,70.0,70.0,70.0,70.0,70.0,70.0,70.0,80.00627057153585,80.81534855653668,81.56485370403287,82.2566774941568,82.88370024303757,83.43372285069927,83.89260257984466,84.24707004523313,84.48694909011729,84.606475941627,84.60484995093306,84.48641235034556,84.26065477863175,83.94187152294461,83.54808524631443,83.09917011895386,82.61460903859921,82.11162662933212,81.60421101407762,81.10304400712825,80.61597790719952,80.14866992090441,79.70514939150995,79.28825707616473,78.89996845845265,78.54162807743226,78.21411903289308,77.91798548334667,77.65351993486033,61.74516714963826
